State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Total Population of Village,Number of Govt. primary Schools ,Number of Govt.  Secondary Schools,Total SC/ST population of village
19,West Bengal,339,Bankura ,2376,Raipur,329508,Uparbanda,2142,2,0,357
19,West Bengal,339,Bankura ,2376,Raipur,329509,Dublala,1244,1,0,741
19,West Bengal,339,Bankura ,2376,Raipur,329510,Simli,2147,2,0,1149
19,West Bengal,339,Bankura ,2376,Raipur,329511,Barapara,1043,2,0,607
19,West Bengal,339,Bankura ,2376,Raipur,329512,Anara,930,0,0,511
19,West Bengal,339,Bankura ,2376,Raipur,329513,Danrpara,71,1,0,0
19,West Bengal,339,Bankura ,2376,Raipur,329514,Kargarli,766,1,0,370
19,West Bengal,339,Bankura ,2376,Raipur,329515,Dulapara,433,1,0,39
19,West Bengal,339,Bankura ,2376,Raipur,329516,Asarda,609,1,0,293
19,West Bengal,339,Bankura ,2376,Raipur,329517,Chandpara,757,1,0,152
19,West Bengal,339,Bankura ,2376,Raipur,329518,Budha Kalsapa,0,,,0
19,West Bengal,339,Bankura ,2376,Raipur,329519,Belbani,0,,,0
19,West Bengal,339,Bankura ,2376,Raipur,329520,Amchurya,1085,1,1,273
19,West Bengal,339,Bankura ,2376,Raipur,329521,Benakata,366,1,0,105
19,West Bengal,339,Bankura ,2376,Raipur,329522,Patlurki,0,,,0
19,West Bengal,339,Bankura ,2376,Raipur,329523,Demushunya,1697,2,0,601
19,West Bengal,339,Bankura ,2376,Raipur,329524,Satpatta,1890,1,1,327
19,West Bengal,339,Bankura ,2376,Raipur,329525,Mandankuli,4011,2,2,1876
19,West Bengal,339,Bankura ,2376,Raipur,329526,Madanpur,836,1,0,811
19,West Bengal,339,Bankura ,2376,Raipur,329527,Asurgerya,429,2,0,418
19,West Bengal,339,Bankura ,2376,Raipur,329528,Belpahari,466,1,0,428
19,West Bengal,339,Bankura ,2376,Raipur,329529,Amritpal,301,1,0,260
19,West Bengal,339,Bankura ,2376,Raipur,329530,Dudhya,1134,1,1,289
19,West Bengal,339,Bankura ,2376,Raipur,329531,Magra,1125,3,0,511
19,West Bengal,339,Bankura ,2376,Raipur,329532,Garpahar,678,1,0,658
19,West Bengal,339,Bankura ,2376,Raipur,329533,Raspal,1052,1,0,713
19,West Bengal,339,Bankura ,2376,Raipur,329534,Debsol,891,1,0,349
19,West Bengal,339,Bankura ,2376,Raipur,329535,Ghatusol,261,1,0,121
19,West Bengal,339,Bankura ,2376,Raipur,329536,Susunia,1044,2,1,379
19,West Bengal,339,Bankura ,2376,Raipur,329537,Bansinala,258,1,0,248
19,West Bengal,339,Bankura ,2376,Raipur,329538,Hatkata,859,1,0,806
19,West Bengal,339,Bankura ,2376,Raipur,329539,Barapaya,961,2,0,862
19,West Bengal,339,Bankura ,2376,Raipur,329540,Baragari,615,1,0,422
19,West Bengal,339,Bankura ,2376,Raipur,329541,Thakurbari,652,1,0,307
19,West Bengal,339,Bankura ,2376,Raipur,329542,Sagarchaka,1301,1,0,499
19,West Bengal,339,Bankura ,2376,Raipur,329543,Kamalpur,1743,2,0,726
19,West Bengal,339,Bankura ,2376,Raipur,329544,Chapapal,271,1,0,270
19,West Bengal,339,Bankura ,2376,Raipur,329545,Dhekikata,227,1,0,226
19,West Bengal,339,Bankura ,2376,Raipur,329546,Dangarsai,552,2,0,410
19,West Bengal,339,Bankura ,2376,Raipur,329547,Kumarara,1480,1,1,985
19,West Bengal,339,Bankura ,2376,Raipur,329548,Nepura,1157,1,1,242
19,West Bengal,339,Bankura ,2376,Raipur,329549,Banskana,470,1,0,359
19,West Bengal,339,Bankura ,2376,Raipur,329550,Kundurpara,934,1,0,125
19,West Bengal,339,Bankura ,2376,Raipur,329551,Kadamdiha,85,0,0,0
19,West Bengal,339,Bankura ,2376,Raipur,329552,Chelepara,631,1,0,92
19,West Bengal,339,Bankura ,2376,Raipur,329553,Laupara,147,1,1,129
19,West Bengal,339,Bankura ,2376,Raipur,329554,Kukrajuri,178,1,0,178
19,West Bengal,339,Bankura ,2376,Raipur,329555,Madhupur,66,1,0,65
19,West Bengal,339,Bankura ,2376,Raipur,329556,Saltora,310,0,0,162
19,West Bengal,339,Bankura ,2376,Raipur,329557,Kenduadangri,196,1,0,196
19,West Bengal,339,Bankura ,2376,Raipur,329558,Babaida,861,1,1,303
19,West Bengal,339,Bankura ,2376,Raipur,329559,Benasuli,327,1,0,327
19,West Bengal,339,Bankura ,2376,Raipur,329560,Jadabpur,283,0,1,283
19,West Bengal,339,Bankura ,2376,Raipur,329561,Nehilya,219,1,0,219
19,West Bengal,339,Bankura ,2376,Raipur,329562,Phulberia,189,2,0,189
19,West Bengal,339,Bankura ,2376,Raipur,329563,Dhanara,1832,1,0,590
19,West Bengal,339,Bankura ,2376,Raipur,329564,Penchakola,1590,1,1,700
19,West Bengal,339,Bankura ,2376,Raipur,329565,Dubli,1181,1,0,858
19,West Bengal,339,Bankura ,2376,Raipur,329566,Kharkashuli,143,0,0,94
19,West Bengal,339,Bankura ,2376,Raipur,329567,Gopalpur,274,1,0,274
19,West Bengal,339,Bankura ,2376,Raipur,329568,Marosol,1051,1,0,420
19,West Bengal,339,Bankura ,2376,Raipur,329569,Raghunathpur,346,2,0,314
19,West Bengal,339,Bankura ,2376,Raipur,329570,Akhuapal,369,1,0,369
19,West Bengal,339,Bankura ,2376,Raipur,329571,Patmauli,590,1,1,305
19,West Bengal,339,Bankura ,2376,Raipur,329572,Junbani,902,1,0,455
19,West Bengal,339,Bankura ,2376,Raipur,329573,Jamda,1272,3,0,609
19,West Bengal,339,Bankura ,2376,Raipur,329574,Shubnabandi,1129,1,0,836
19,West Bengal,339,Bankura ,2376,Raipur,329575,Krishna Nagar,1406,2,0,854
19,West Bengal,339,Bankura ,2376,Raipur,329576,Narayanpur,858,1,0,419
19,West Bengal,339,Bankura ,2376,Raipur,329577,Sirisbani,902,2,0,268
19,West Bengal,339,Bankura ,2376,Raipur,329578,Chamtabaid,487,1,0,315
19,West Bengal,339,Bankura ,2376,Raipur,329579,Phulkusma,4003,2,2,1375
19,West Bengal,339,Bankura ,2376,Raipur,329580,Namosol,236,1,0,5
19,West Bengal,339,Bankura ,2376,Raipur,329581,Mandaldiha,1053,1,0,819
19,West Bengal,339,Bankura ,2376,Raipur,329582,Dhau,839,2,0,604
19,West Bengal,339,Bankura ,2376,Raipur,329583,Benagerya,695,1,0,606
19,West Bengal,339,Bankura ,2376,Raipur,329584,Pakadihi,501,1,0,501
19,West Bengal,339,Bankura ,2376,Raipur,329585,Melera,2066,1,1,468
19,West Bengal,339,Bankura ,2376,Raipur,329586,Barkala,1022,1,0,107
19,West Bengal,339,Bankura ,2376,Raipur,329587,Dharampur,1248,1,0,602
19,West Bengal,339,Bankura ,2376,Raipur,329588,Sirsa,1365,1,0,278
19,West Bengal,339,Bankura ,2376,Raipur,329589,Maulasol,2135,1,1,518
19,West Bengal,339,Bankura ,2376,Raipur,329590,Lurka,3084,2,1,345
19,West Bengal,339,Bankura ,2376,Raipur,329591,Gochda,947,1,0,285
19,West Bengal,339,Bankura ,2376,Raipur,329592,Lagda,1273,1,0,604
19,West Bengal,339,Bankura ,2376,Raipur,329593,Chaka,1095,2,0,571
19,West Bengal,339,Bankura ,2376,Raipur,329594,Poshda,1475,1,0,767
19,West Bengal,339,Bankura ,2376,Raipur,329595,Murachhara,813,1,0,775
19,West Bengal,339,Bankura ,2376,Raipur,329596,Dheko,1537,2,1,1003
19,West Bengal,339,Bankura ,2376,Raipur,329597,Chorkul,814,1,0,65
19,West Bengal,339,Bankura ,2376,Raipur,329598,Golor,1355,2,0,67
19,West Bengal,339,Bankura ,2376,Raipur,329599,Baksi,1351,2,0,611
19,West Bengal,339,Bankura ,2376,Raipur,329600,Khayerbani,797,1,0,509
19,West Bengal,339,Bankura ,2376,Raipur,329601,Jaynagar,675,1,0,672
19,West Bengal,339,Bankura ,2376,Raipur,329602,Gopalpur,932,1,0,626
19,West Bengal,339,Bankura ,2376,Raipur,329603,Phutiberya,1214,1,0,775
19,West Bengal,339,Bankura ,2376,Raipur,329604,Bandarbani,622,1,0,460
19,West Bengal,339,Bankura ,2376,Raipur,329605,Katapal,589,1,0,27
19,West Bengal,339,Bankura ,2376,Raipur,329606,Pechhela,1121,2,0,396
19,West Bengal,339,Bankura ,2376,Raipur,329607,Sahajpur,674,1,0,382
19,West Bengal,339,Bankura ,2376,Raipur,329608,Salbani,803,2,0,775
19,West Bengal,339,Bankura ,2376,Raipur,329609,Katalda,384,1,0,122
19,West Bengal,339,Bankura ,2376,Raipur,329610,Baherbani,159,0,0,158
19,West Bengal,339,Bankura ,2376,Raipur,329611,Tikarpara,410,1,0,96
19,West Bengal,339,Bankura ,2376,Raipur,329612,Thakurabada,1155,0,0,715
19,West Bengal,339,Bankura ,2376,Raipur,329613,Mohanpur,0,,,0
19,West Bengal,339,Bankura ,2376,Raipur,329614,Nischintapur,917,1,0,384
19,West Bengal,339,Bankura ,2376,Raipur,329615,Dumuror,730,1,1,126
19,West Bengal,339,Bankura ,2376,Raipur,329616,Gobarda,363,0,0,64
19,West Bengal,339,Bankura ,2377,Sarenga,329618,Baradi Kalapathar,280,1,0,253
19,West Bengal,339,Bankura ,2377,Sarenga,329619,Baradi,234,1,0,180
19,West Bengal,339,Bankura ,2377,Sarenga,329620,Dalambhija,130,1,0,130
19,West Bengal,339,Bankura ,2377,Sarenga,329621,Balguma,196,0,0,46
19,West Bengal,339,Bankura ,2377,Sarenga,329622,Chuagara,451,1,0,73
19,West Bengal,339,Bankura ,2377,Sarenga,329623,Bhangadeuli,215,1,0,137
19,West Bengal,339,Bankura ,2377,Sarenga,329624,Shushunia,26,0,0,26
19,West Bengal,339,Bankura ,2377,Sarenga,329625,Maukura,862,1,1,365
19,West Bengal,339,Bankura ,2377,Sarenga,329626,Belatikri,1489,2,0,862
19,West Bengal,339,Bankura ,2377,Sarenga,329627,Guniada,806,1,0,330
19,West Bengal,339,Bankura ,2377,Sarenga,329628,Panchur,691,1,0,570
19,West Bengal,339,Bankura ,2377,Sarenga,329629,Gagra,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329630,Bamundihi,1041,1,0,526
19,West Bengal,339,Bankura ,2377,Sarenga,329631,Nutandihi,1489,2,1,512
19,West Bengal,339,Bankura ,2377,Sarenga,329632,Jamkanali,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329633,Paryasol,232,1,0,165
19,West Bengal,339,Bankura ,2377,Sarenga,329634,Benachapra,182,1,0,180
19,West Bengal,339,Bankura ,2377,Sarenga,329635,Sareskol,1209,1,0,491
19,West Bengal,339,Bankura ,2377,Sarenga,329636,Jambani,1161,1,1,493
19,West Bengal,339,Bankura ,2377,Sarenga,329637,Jhulisol,192,0,1,0
19,West Bengal,339,Bankura ,2377,Sarenga,329638,Rajakhas,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329639,Chamkura,36,1,0,8
19,West Bengal,339,Bankura ,2377,Sarenga,329640,Ela,401,1,0,253
19,West Bengal,339,Bankura ,2377,Sarenga,329641,Malibana,473,0,0,381
19,West Bengal,339,Bankura ,2377,Sarenga,329642,Patgara,586,1,0,203
19,West Bengal,339,Bankura ,2377,Sarenga,329643,Pirargari,603,2,0,30
19,West Bengal,339,Bankura ,2377,Sarenga,329644,Chhota Amlatora,241,1,0,87
19,West Bengal,339,Bankura ,2377,Sarenga,329645,Krishnapur,1669,1,1,595
19,West Bengal,339,Bankura ,2377,Sarenga,329646,Baraamlatora,286,1,0,210
19,West Bengal,339,Bankura ,2377,Sarenga,329647,Neturpur,1151,1,0,588
19,West Bengal,339,Bankura ,2377,Sarenga,329648,Chhota Goaldangra,416,0,0,50
19,West Bengal,339,Bankura ,2377,Sarenga,329649,Baragoaldangra,1068,4,0,360
19,West Bengal,339,Bankura ,2377,Sarenga,329650,Parashia,499,1,0,267
19,West Bengal,339,Bankura ,2377,Sarenga,329651,Barpakhan,1222,1,0,402
19,West Bengal,339,Bankura ,2377,Sarenga,329652,Baramurarpur,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329653,Jamirapara,819,1,0,680
19,West Bengal,339,Bankura ,2377,Sarenga,329654,Khalaimura,70,2,0,67
19,West Bengal,339,Bankura ,2377,Sarenga,329655,Tapta,807,1,1,438
19,West Bengal,339,Bankura ,2377,Sarenga,329656,Banshkhopa,497,1,0,425
19,West Bengal,339,Bankura ,2377,Sarenga,329657,Kadamdahara,326,0,0,275
19,West Bengal,339,Bankura ,2377,Sarenga,329658,Mayna,712,2,0,712
19,West Bengal,339,Bankura ,2377,Sarenga,329659,Gobindapur Damdi,743,1,2,186
19,West Bengal,339,Bankura ,2377,Sarenga,329660,Kotalsol,326,0,0,303
19,West Bengal,339,Bankura ,2377,Sarenga,329661,Chiltor,1011,1,0,181
19,West Bengal,339,Bankura ,2377,Sarenga,329662,Jhola,952,1,0,938
19,West Bengal,339,Bankura ,2377,Sarenga,329663,Dhepua,408,2,0,176
19,West Bengal,339,Bankura ,2377,Sarenga,329664,Chaknara,600,1,0,522
19,West Bengal,339,Bankura ,2377,Sarenga,329665,Deuli,95,0,0,7
19,West Bengal,339,Bankura ,2377,Sarenga,329666,Narayanpur,642,1,0,512
19,West Bengal,339,Bankura ,2377,Sarenga,329667,Beoncha,249,1,0,248
19,West Bengal,339,Bankura ,2377,Sarenga,329668,Beliakala,163,1,0,163
19,West Bengal,339,Bankura ,2377,Sarenga,329669,Barabirbhanpur,64,1,0,5
19,West Bengal,339,Bankura ,2377,Sarenga,329670,Chhota Birbhanpur,1540,1,0,523
19,West Bengal,339,Bankura ,2377,Sarenga,329671,Raghunathpur,460,1,0,155
19,West Bengal,339,Bankura ,2377,Sarenga,329672,Chatiasol,252,1,0,34
19,West Bengal,339,Bankura ,2377,Sarenga,329673,Khamani,1588,1,0,493
19,West Bengal,339,Bankura ,2377,Sarenga,329674,Tantibaria,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329675,Andharia,1068,1,0,361
19,West Bengal,339,Bankura ,2377,Sarenga,329676,Habra,175,1,0,175
19,West Bengal,339,Bankura ,2377,Sarenga,329677,Saldahara,933,1,1,476
19,West Bengal,339,Bankura ,2377,Sarenga,329678,Jangalkhas,59,0,0,59
19,West Bengal,339,Bankura ,2377,Sarenga,329679,Barajamabedya,1254,1,0,467
19,West Bengal,339,Bankura ,2377,Sarenga,329680,Goalbari,1752,1,0,732
19,West Bengal,339,Bankura ,2377,Sarenga,329681,Sukhadali,323,1,1,84
19,West Bengal,339,Bankura ,2377,Sarenga,329682,Kherurabad,5,0,0,5
19,West Bengal,339,Bankura ,2377,Sarenga,329683,Sirsa,80,0,0,79
19,West Bengal,339,Bankura ,2377,Sarenga,329684,Baramaliara,175,1,0,175
19,West Bengal,339,Bankura ,2377,Sarenga,329685,Dharmapur,305,1,0,270
19,West Bengal,339,Bankura ,2377,Sarenga,329686,Katgara,382,0,0,327
19,West Bengal,339,Bankura ,2377,Sarenga,329687,Basudebpur,506,1,1,488
19,West Bengal,339,Bankura ,2377,Sarenga,329688,Bagjanta,375,0,1,348
19,West Bengal,339,Bankura ,2377,Sarenga,329689,Sidi,1602,1,0,762
19,West Bengal,339,Bankura ,2377,Sarenga,329690,Gopalpur,771,1,0,315
19,West Bengal,339,Bankura ,2377,Sarenga,329691,Panchberia,124,0,0,13
19,West Bengal,339,Bankura ,2377,Sarenga,329692,Banpur,428,1,0,157
19,West Bengal,339,Bankura ,2377,Sarenga,329693,Tapaberia,1335,0,0,288
19,West Bengal,339,Bankura ,2377,Sarenga,329694,Sindurpur,285,1,0,0
19,West Bengal,339,Bankura ,2377,Sarenga,329695,Chhotajamabedya,292,1,0,292
19,West Bengal,339,Bankura ,2377,Sarenga,329696,Kusumtikri,426,1,1,258
19,West Bengal,339,Bankura ,2377,Sarenga,329697,Betjhor,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329698,Botha,448,1,0,305
19,West Bengal,339,Bankura ,2377,Sarenga,329699,Bhangadali,367,1,0,341
19,West Bengal,339,Bankura ,2377,Sarenga,329700,Ghungia,168,0,0,104
19,West Bengal,339,Bankura ,2377,Sarenga,329701,Benasuli,586,1,0,342
19,West Bengal,339,Bankura ,2377,Sarenga,329702,Baraamjhor,1520,1,0,219
19,West Bengal,339,Bankura ,2377,Sarenga,329703,Chhotaamlatara,767,1,0,348
19,West Bengal,339,Bankura ,2377,Sarenga,329704,Baraamlatara,344,0,0,56
19,West Bengal,339,Bankura ,2377,Sarenga,329705,Kenduadangri,58,0,0,58
19,West Bengal,339,Bankura ,2377,Sarenga,329706,Telijant,682,1,0,569
19,West Bengal,339,Bankura ,2377,Sarenga,329707,Bhalukchira,181,9,0,169
19,West Bengal,339,Bankura ,2377,Sarenga,329708,Rupaghagra,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329709,Sarulia,1320,2,0,604
19,West Bengal,339,Bankura ,2377,Sarenga,329710,Nekrapahari,182,1,0,182
19,West Bengal,339,Bankura ,2377,Sarenga,329711,Amdiha,8,1,0,8
19,West Bengal,339,Bankura ,2377,Sarenga,329712,Beruabaid,469,1,0,217
19,West Bengal,339,Bankura ,2377,Sarenga,329713,Dhabani,552,1,0,302
19,West Bengal,339,Bankura ,2377,Sarenga,329714,Chhota Amjhor,105,0,0,90
19,West Bengal,339,Bankura ,2377,Sarenga,329715,Kuchlaghati,489,1,0,410
19,West Bengal,339,Bankura ,2377,Sarenga,329716,Sitalpur,308,1,0,247
19,West Bengal,339,Bankura ,2377,Sarenga,329717,Phulberia,198,2,0,170
19,West Bengal,339,Bankura ,2377,Sarenga,329718,Makalrangi,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329719,Kayaerpara,756,0,0,264
19,West Bengal,339,Bankura ,2377,Sarenga,329720,Harinarayanpur,833,0,0,291
19,West Bengal,339,Bankura ,2377,Sarenga,329721,Danrkini,638,0,0,454
19,West Bengal,339,Bankura ,2377,Sarenga,329722,Kumarpur,576,1,0,100
19,West Bengal,339,Bankura ,2377,Sarenga,329723,Murku,599,1,1,421
19,West Bengal,339,Bankura ,2377,Sarenga,329724,Kuldiha,2988,1,0,1823
19,West Bengal,339,Bankura ,2377,Sarenga,329725,Gobindapur,1542,1,0,1113
19,West Bengal,339,Bankura ,2377,Sarenga,329726,Saluka,1031,2,0,730
19,West Bengal,339,Bankura ,2377,Sarenga,329727,Bamnisol,468,1,0,76
19,West Bengal,339,Bankura ,2377,Sarenga,329728,Kayma,476,1,0,473
19,West Bengal,339,Bankura ,2377,Sarenga,329729,Hatbari,510,1,0,185
19,West Bengal,339,Bankura ,2377,Sarenga,329730,Karbhanga,607,1,0,56
19,West Bengal,339,Bankura ,2377,Sarenga,329731,Bhadkunra,28,1,0,28
19,West Bengal,339,Bankura ,2377,Sarenga,329732,Asanjhor,312,1,0,269
19,West Bengal,339,Bankura ,2377,Sarenga,329733,Khaerpahari,1737,1,1,938
19,West Bengal,339,Bankura ,2377,Sarenga,329734,Bhalukkhunya,183,1,0,167
19,West Bengal,339,Bankura ,2377,Sarenga,329735,Kesia,132,0,0,104
19,West Bengal,339,Bankura ,2377,Sarenga,329736,Sarenga,5888,4,2,1551
19,West Bengal,339,Bankura ,2377,Sarenga,329737,Chhota Sarenga,2922,4,2,1372
19,West Bengal,339,Bankura ,2377,Sarenga,329738,Bansi,93,0,0,6
19,West Bengal,339,Bankura ,2377,Sarenga,329739,Nimdangra,367,1,0,248
19,West Bengal,339,Bankura ,2377,Sarenga,329740,Chhota Salbani,126,0,0,31
19,West Bengal,339,Bankura ,2377,Sarenga,329741,Barasalbani,54,0,0,54
19,West Bengal,339,Bankura ,2377,Sarenga,329742,Amdani,617,2,0,514
19,West Bengal,339,Bankura ,2377,Sarenga,329743,Gangnala,1252,1,0,132
19,West Bengal,339,Bankura ,2377,Sarenga,329744,Jetpara,271,1,0,152
19,West Bengal,339,Bankura ,2377,Sarenga,329745,Dharampur,676,1,0,192
19,West Bengal,339,Bankura ,2377,Sarenga,329746,Bandarsol,128,1,0,128
19,West Bengal,339,Bankura ,2377,Sarenga,329747,Bikrampur,1688,2,1,497
19,West Bengal,339,Bankura ,2377,Sarenga,329748,Jhatipahari,197,0,0,197
19,West Bengal,339,Bankura ,2377,Sarenga,329749,Jamsol,267,1,0,258
19,West Bengal,339,Bankura ,2377,Sarenga,329750,Baligura,91,0,0,80
19,West Bengal,339,Bankura ,2377,Sarenga,329751,Asna,760,1,0,234
19,West Bengal,339,Bankura ,2377,Sarenga,329752,Chhotagarra,510,1,0,347
19,West Bengal,339,Bankura ,2377,Sarenga,329753,Baragarra,2202,2,1,681
19,West Bengal,339,Bankura ,2377,Sarenga,329754,Dakharang,215,1,0,215
19,West Bengal,339,Bankura ,2377,Sarenga,329755,Kadma,151,1,0,151
19,West Bengal,339,Bankura ,2377,Sarenga,329756,Chingra,1949,2,0,492
19,West Bengal,339,Bankura ,2377,Sarenga,329757,Dangarpara,632,1,0,438
19,West Bengal,339,Bankura ,2377,Sarenga,329758,Sankaria,331,1,0,331
19,West Bengal,339,Bankura ,2377,Sarenga,329759,Jamrepara,1210,1,0,597
19,West Bengal,339,Bankura ,2377,Sarenga,329760,Debgram,851,1,0,640
19,West Bengal,339,Bankura ,2377,Sarenga,329761,Chautar,674,1,1,169
19,West Bengal,339,Bankura ,2377,Sarenga,329762,Taldiha,1522,1,0,896
19,West Bengal,339,Bankura ,2377,Sarenga,329763,Junbani,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329764,Rasunia,80,0,0,80
19,West Bengal,339,Bankura ,2377,Sarenga,329765,Jakpur,11,0,0,0
19,West Bengal,339,Bankura ,2377,Sarenga,329766,Gargarya,1922,1,1,952
19,West Bengal,339,Bankura ,2377,Sarenga,329767,Agaya,294,0,0,45
19,West Bengal,339,Bankura ,2377,Sarenga,329768,Ampata,201,1,0,201
19,West Bengal,339,Bankura ,2377,Sarenga,329769,Sitarampur,1181,1,1,754
19,West Bengal,339,Bankura ,2377,Sarenga,329770,Nibra,1073,1,0,642
19,West Bengal,339,Bankura ,2377,Sarenga,329771,Indabinda,367,1,0,296
19,West Bengal,339,Bankura ,2377,Sarenga,329772,Parulia,844,1,0,161
19,West Bengal,339,Bankura ,2377,Sarenga,329773,Janapara,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329774,Chandpara,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329775,Bamandiha,1563,2,0,565
19,West Bengal,339,Bankura ,2377,Sarenga,329776,Makarkol,771,1,0,344
19,West Bengal,339,Bankura ,2377,Sarenga,329777,Jukhanala,406,1,0,405
19,West Bengal,339,Bankura ,2377,Sarenga,329778,Baishpatra,770,1,1,127
19,West Bengal,339,Bankura ,2377,Sarenga,329779,Belapal,1315,1,0,632
19,West Bengal,339,Bankura ,2377,Sarenga,329780,Deuli,1363,1,0,468
19,West Bengal,339,Bankura ,2377,Sarenga,329781,Penchera,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329782,Thakurbari,0,,,0
19,West Bengal,339,Bankura ,2377,Sarenga,329783,Majura,2319,2,1,1146
19,West Bengal,340,Puruliya,2378,Jaipur,329784,Karkara,3885,1,0,284
19,West Bengal,340,Puruliya,2378,Jaipur,329785,Dhumadi,729,0,0,302
19,West Bengal,340,Puruliya,2378,Jaipur,329786,Mantanr,1085,1,0,64
19,West Bengal,340,Puruliya,2378,Jaipur,329787,Labindi,0,,,0
19,West Bengal,340,Puruliya,2378,Jaipur,329788,Jamra,1591,1,0,0
19,West Bengal,340,Puruliya,2378,Jaipur,329789,Dambera,2846,1,0,792
19,West Bengal,340,Puruliya,2378,Jaipur,329790,Rare Kacha,584,1,0,582
19,West Bengal,340,Puruliya,2378,Jaipur,329791,Damru,2648,1,0,813
19,West Bengal,340,Puruliya,2378,Jaipur,329792,Bhadadi,828,1,1,446
19,West Bengal,340,Puruliya,2378,Jaipur,329793,Ankduar,492,1,1,492
19,West Bengal,340,Puruliya,2378,Jaipur,329794,Piri,993,1,0,404
19,West Bengal,340,Puruliya,2378,Jaipur,329795,Asanya,573,1,0,572
19,West Bengal,340,Puruliya,2378,Jaipur,329796,Aroyargari,0,,,0
19,West Bengal,340,Puruliya,2378,Jaipur,329797,Chirkamu Alias Kirkamu,916,1,0,683
19,West Bengal,340,Puruliya,2378,Jaipur,329798,Bara Malka,290,1,0,290
19,West Bengal,340,Puruliya,2378,Jaipur,329799,Chhota Malka,18,0,0,0
19,West Bengal,340,Puruliya,2378,Jaipur,329800,Bali,2210,1,0,369
19,West Bengal,340,Puruliya,2378,Jaipur,329801,Shalagram,369,0,0,14
19,West Bengal,340,Puruliya,2378,Jaipur,329802,Baglata,420,1,1,335
19,West Bengal,340,Puruliya,2378,Jaipur,329803,Durikuri,1533,1,0,225
19,West Bengal,340,Puruliya,2378,Jaipur,329804,Pundag,1533,1,0,530
19,West Bengal,340,Puruliya,2378,Jaipur,329805,Talmu,753,1,0,196
19,West Bengal,340,Puruliya,2378,Jaipur,329806,Rop,3340,2,0,865
19,West Bengal,340,Puruliya,2378,Jaipur,329807,Mayadi,606,1,0,100
19,West Bengal,340,Puruliya,2378,Jaipur,329808,Baijnathdi Alias Dokatanr,405,1,0,403
19,West Bengal,340,Puruliya,2378,Jaipur,329809,Gupinathpur,401,1,0,298
19,West Bengal,340,Puruliya,2378,Jaipur,329810,Chhakudi,210,1,0,201
19,West Bengal,340,Puruliya,2378,Jaipur,329811,Udaypur,409,1,0,409
19,West Bengal,340,Puruliya,2378,Jaipur,329812,Patamjuri,1650,1,0,389
19,West Bengal,340,Puruliya,2378,Jaipur,329813,Banshgar,391,0,0,169
19,West Bengal,340,Puruliya,2378,Jaipur,329814,Sidhi,4665,2,1,2195
