State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Net area (in Hectares)  Sown ,Total irrigated land area (in Hectares),Land area  (in Hectares) irrigated by canals,"Land area  (in Hectares) irrigated by other sources (e.g., wells, tube wells, tanks, lakes, waterfall, etc.)"
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307769,Chhota Thunkirjhar,20.32,16,10,6
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307770,Purbba Jamaldaha,50.59,4.86,0,4.86
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307771,Kharija Jamaldaha,140,20,0,20
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307772,Jamal Dahahat,79.22,7.33,0,7.33
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307773,Chhota Jamaldaha,20.64,12.55,0,12.55
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307774,Uttar Dwarikamari,153.2,72.1,72.1,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307775,Chhat Jamaldaha,19.02,4.86,0,4.86
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307776,Baranagar,27.75,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307777,Shikarpur,16.38,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307778,Bhogjan,135.57,2.43,0,2.43
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307779,Jamaldaha,195.28,77.52,0,77.52
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307780,Panisala Prathami Khanda,106.23,44.16,0,44.16
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307781,Madhya Jamaldaha,219.29,14.16,0,14.16
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307782,Mokarari Jamaldaha,92.41,42.52,0,42.52
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307783,Ratanpur,19.13,10.2,0,10.2
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307784,Buraburi Dewanabas,20.86,2.44,0,2.44
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307785,Satgharia,16.98,1,0,1
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307786,Dwarikamari Khasbas,561.64,61.97,0,61.97
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307787,Bhogramguri,19.51,1,0,1
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307788,Buraburi,66.21,2.06,0,2.06
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307789,Debottar Buraburi,42.49,2.21,0,2.21
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307790,Buraburi Patchhara,89.44,5.1,0,5.1
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307791,Dwarikkamari,76.43,18.25,0,18.25
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307792,Lotamari,47.06,3.33,0,3.33
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307793,Dwarikamari Ratanpur,94.33,16.48,0,16.48
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307794,Purba Kamat Changrabandha,94.3,6.48,0,6.48
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307795,Madhya Panisala,78.11,4.05,0,4.05
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307796,Kamat Panisala,77.7,5.26,0,5.26
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307797,Uttar Panisala,34.8,2.83,0,2.83
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307798,Chhota Kamat Changrabandha,28.33,2.43,0,2.43
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307799,Paschim Panisala,29.95,2.43,0,2.43
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307800,Paschim Kamat Changrabandha,39.66,2.02,0,2.02
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307801,Kharija Panisala,93.89,5.67,0,5.67
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307802,Brahmapur,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307803,Bara Panisala,261.03,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307804,Andaran Panisala,113.71,3.64,0,3.64
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307805,Panisala Dwitia Khanda,107.65,6.07,0,6.07
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307806,Kamat Chandrabandha,823.13,60.7,0,60.7
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307807,Hat Dhar Dharia,28.32,20.23,0,20.23
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307808,Chhat Panisala,39.25,24.28,0,24.28
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307809,Uttar Nijtaraf,20.64,3.24,0,3.24
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307810,Chhat Nijtaraf,46.16,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307811,Chhota Panisala,45.32,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307812,Paschim Nijtaraf,122.51,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307813,Uttar Bhotbari,1236.32,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307814,Andaran Nijtaraf,154.62,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307815,Dakshin Panisala,32.89,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307816,Lotamari,100.32,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307817,Purbba Nijtaraf,40.47,4.05,0,4.05
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307818,Chhota Nijtaraf,15.38,3.24,0,3.24
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307819,Bara Nijtaraf,420.04,32.37,0,32.37
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307820,Daribas,40.06,1.21,0,1.21
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307821,Daripattani,16.19,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307822,Dakshin Nijtaraf,156.79,13.36,0,13.36
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307823,Bakshiganj,74.86,2.02,0,2.02
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307824,Nijtaraf (P),552,28.33,0,28.33
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307825,Paschim Bhotbari,80.94,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307826,Dakshin Daripattani,12.14,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307827,Dakshin Daribas,56.66,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307828,Madhya Nijtaraf,56.66,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307829,Andaran Bhotbari,25.04,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307830,Chhota Bhotbari,21.85,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307831,Madhya Bhotbari (P),16.19,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307832,Vitar Fulkar Dabria Kharkhar,33.99,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307833,Uttar Kharkharia (P),132.78,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307834,Mekliganj (P),169.02,20.23,20.23,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307835,Dakshin Bhotbari,19.4,7.26,7.26,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307836,Dakshin Mekliganj,87.21,6.05,6.05,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307837,Chhit Barakhangir,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307838,Chhitbarakhangirkharijagitaldh,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307839,Chhitbarakhangirkharijagitalda,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307840,Chhit Nagar Jikabari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307841,Chhit Kuchlibari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307842,Chhit Kuchlibari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307843,Chhit Bara Khangir,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307844,Chhit Balapukhari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307845,Chhit Jamaldaha Balapukhari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307846,Chhit Upachauki Kuchlibari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307847,Chhit Bhotbari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307848,Chhit Bara Khangir,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307849,Chhit Chhat Bogdokara,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307850,Chhit Ratanpur,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307851,Chhit Bagdokara,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307852,Chhit Kharkharia,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307853,Chhit Lotamari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307854,Chhit Kharkharia,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307855,Chhit Bhotbari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307856,Chhit Kamat Changrabandha,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307857,Chhit Panishala,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307858,Chhit Kamat Changrabandha,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307859,Chhit Dwarikamari Khasbgs,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307860,Chhit Panishala,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307861,Chhit Panishala,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307862,Chhit Lotamari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307863,Chhit Lotamari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307864,Chhit Dwarikamari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307865,Chhit Dwarikamari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307866,Chhit Chhat Bhothat,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307867,Chhit Fulkardabri,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307868,Chhit Bara Kuclibari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307869,Chhit Upanchanki Kuclibari,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307870,Chhit Panishala,0,0,0,0
19,West Bengal,329,Koch Bihar ,2180,Mekliganj,307871,Chhit Panishala,0,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307873,Jore Simuli,490.7,42,0,42
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307874,Purbba Giladanga,16.98,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307875,Dakshin Kachakhawa,115.07,36,0,36
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307876,Kesharibari,314.95,26,0,26
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307877,Madhya Chhat Gopalpur,21,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307878,Patchhara Gopalpur,228,35,0,35
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307879,Uttar Kharija Gopalpur,51,19,0,19
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307880,Gopalpur,49,13,0,13
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307881,Kharija Panigram,41,7,0,7
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307882,Dakshin Kharija Gopalpur,67,15,0,15
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307883,Bara Gopalpur,330.2,65,0,65
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307884,Chhat Gopalpur,40,15,0,15
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307885,Uchal Pukhari,72,11,0,11
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307886,Chhota Gopalpur,34,9,0,9
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307887,Dhandhania,454,48,0,48
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307888,Bhogramguri,1159.81,81.81,0,81.81
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307889,Buraburi,477,75,0,75
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307890,Uttar Tetuler Chhara,51,8,0,8
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307891,Chengar Khata,123.14,122.73,0,122.73
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307892,Chengarkhata Khagribari,641,66,0,66
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307893,Chhat Khagribari,6,6,0,6
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307894,Chhota Chhat Dhan Dhania,29,10,0,10
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307895,Dakshin Rangapani Balasi,42,8,0,8
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307896,Upanirpar,267,37,0,37
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307897,Bamunia Paschim,262.94,41,0,41
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307898,Chhota Kesharibari,443,65,0,65
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307899,Kharija Kesharibari,69,4,0,4
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307900,Paschim Giladanga,17.54,4,0,4
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307901,Kher Bhander,78,41,0,41
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307902,Panigram,1030,10,0,10
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307903,Bamunia Purba,130,14,0,14
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307904,Simulguri,33,16,0,16
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307905,Debottar Panigram,294.75,18,0,18
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307906,Putimari,145,15,0,15
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307907,Genduguri,620,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307908,Pakhihaga,350.23,32.23,0,32.23
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307909,Andaran Pakhihaga,45.18,45.18,0,45.18
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307910,Nityanandi,146.87,24,0,24
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307911,Indrerkuthi,71.45,14,0,14
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307912,Chhat Pakhihaga,447.37,46.6,0,46.6
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307913,Daibhangi,108,38,0,38
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307914,Balasi,339.94,50,5,45
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307915,Kalagaon,169,28,0,28
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307916,Bhangamore,220,220,5,215
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307917,Gadalerkuthi,235,162,0,162
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307918,Duaisuai,295.19,295.19,0,295.19
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307919,Kuktikata,428.69,428.69,0,428.69
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307920,Chhat Duaisuai,11.8,11.8,0,11.8
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307921,Angarmani,44.32,44.32,0,44.32
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307922,Jamirdanga,286.95,286.95,0,286.95
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307923,Paschim Jamirdanga,21.65,21.65,0,21.65
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307924,Asakbari Pratham Khanda,668.04,668.04,0,668.04
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307925,Garibpur,15.1,15.1,0,15.1
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307926,Chenakata,258.47,258.47,0,258.47
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307927,Satgachhi,209.76,209.76,0,209.76
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307928,Balarhat,115.19,115.19,0,115.19
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307929,Satgaon Manabari Sitallahiri,149,16,0,16
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307930,Nalangibari,433,45,0,45
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307931,Bara Gharia Garkuta,573,47,0,47
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307932,Tetuler Chhara,97.64,97.64,0,97.64
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307933,Bengaldai,87.31,87.31,0,87.31
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307934,Asakbari Dwitiakhanda,169.79,169.79,0,169.79
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307935,Mohanpur,253,24,0,24
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307936,Kanpata,313,30,0,30
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307937,Nabiner Dola,124.23,11.73,0,11.73
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307938,Baksiganj,11.73,1.21,0,1.21
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307939,Bara Dola Gadalerkuthi,78,9,0,9
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307940,Bara Ghariamohanpur,77,8,0,8
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307941,Sikarpur,148,21,0,21
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307942,Daribas,136,15,0,15
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307943,Dangkoba,121.52,18,0,18
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307944,Satgaon,141,8,0,8
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307945,Daluarpar,330,28,0,28
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307946,Mahishcharu,482,36,0,36
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307947,Dakshin Tetulerchhara,188,26,0,26
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307948,Kharija Ratanpur,48,8,0,8
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307949,Abas Ratanpur,108,10,0,10
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307950,Bara Khalisamari,287.66,20,0,20
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307951,Kurshamari,92,32,0,32
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307952,Kauardara,415,41,16,25
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307953,Chandamari,78.7,25,0,25
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307954,Nendarpar,123,25,0,25
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307955,Kharija Kawardara,184,60,0,60
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307956,Bhurkuldanga,142,32,0,32
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307957,Baisguri,336,21,0,21
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307958,Pachagar (P),543,40,0,40
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307959,Khaterbari,646,150,0,150
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307960,Chhat Khaterbari,363,10,0,10
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307961,Mahimer Kuthi,423.35,15.35,0,15.35
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307962,Nagar Mathabhanga (P),81,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307963,Bherbheri Manabari,291,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307964,Tekonia,138,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307965,Chhat Jorpatki,176,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307966,Jorpatki,483,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307967,Nagar Gopalganj,76,14,0,14
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307968,Bochagari,329.27,53,0,53
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307969,Bhurunga Mari,32,12,0,12
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307970,Panaguri,72,36,0,36
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307971,Shibpur,285,81,0,81
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307972,Madhya Rangapani Balasi,48.87,6,0,6
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307973,Magurmari,7.86,0,0,0
19,West Bengal,329,Koch Bihar ,2181,Mathabhanga - I,307974,Uttar Daibhangi,234.85,27.16,0,27.16
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307975,Chhat Chhitkibari,116.33,16.33,0,16.33
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307976,Jhauguri,120.55,12.14,0,12.14
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307977,Kshenpara,64.87,14.05,0,14.05
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307978,Pheksabari,74.99,12.02,0,12.02
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307979,Ghughumari,10.11,3.02,0,3.02
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307980,Dumniguri,319.72,22.12,0,22.12
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307981,Runibari,263.89,37.1,0,37.1
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307982,Chhannamadar,139.07,26,0,26
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307983,Asmanirghat,14.56,3,0,3
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307984,Garkuta,6.88,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307985,Kanibilkankanguri,58.49,11.06,0,11.06
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307986,Kodalksheti,374.71,45,10,35
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307987,Khokobari,104,12,0,12
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307988,Chhat Dumniguri,8.14,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307989,Purbba Nilangibari,208,8,0,8
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307990,Chakiar Chhara,120,4,0,4
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307991,Chhitribari,244,20,0,20
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307992,Brahmottar Sonatali,55.52,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307993,Purbba Bhojaner Chhara,35.72,4,0,4
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307994,Bherbheri,80.73,10,10,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307995,Khalaigaon,70.82,10,10,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307996,Baraibari,80.93,28.1,0,28.1
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307997,Bhojaner Chhara,318,10,0,10
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307998,Bara Chakiarchhara,234.8,78,0,78
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,307999,Kodaldhoa,245.7,10.24,0,10.24
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308000,Uttar Tengnamari,129.5,8.09,0,8.09
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308001,Uttar Ksheti,32.37,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308002,Uttar Kachakhawa,26.3,2.02,0,2.02
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308003,Jote Bholanath,60.7,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308004,Ksheti,256.97,14.16,0,14.16
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308005,Uttar Rangapani Balasi,36.42,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308006,Baldia Hati Balasi,2.82,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308007,Tengnamari,24.28,4.05,0,4.05
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308008,Agna,60.7,8,0,8
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308009,Kharjaksheti,28.36,4.05,0,4.05
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308010,Dwarlakshmipur,50.59,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308011,Phulbari,1011.94,100.23,0,100.23
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308012,Balasundar,420.61,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308013,Chhat Phulbari Daribas,141.93,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308014,Singijani,699.3,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308015,Phulbari Dewanbas,173.01,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308016,Phulbari Daribas,358.45,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308017,Mukul Danga,638.54,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308018,Dewanbas,103.67,0,0,0
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308019,Bara Saulmari,723.16,540.5,0,540.5
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308020,Ramthenga,526.12,116.37,5,111.37
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308021,Lotapota,546.32,26.23,0,26.23
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308022,Bailpari,161.87,110,0,110
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308023,Lafabari,35.16,26.05,0,26.05
19,West Bengal,329,Koch Bihar ,2182,Mathabhanga - II,308024,Sauderbas,145.69,45.05,0,45.05
